,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,lat,long
2774,239950.0,3,1.75,1670,6900,1,0,0,3,1170,500,1978,0,33838 37th Ave SW,Federal Way,WA 98023,USA,47.29822125212591,-122.37954855521063
2775,175000.0,6,1.0,1370,5080,1,0,0,3,1120,250,1931,0,8828 12th Ave SW,Seattle,WA 98106,USA,47.523756750000004,-122.35027331973666
2776,850000.0,5,3.5,3450,28324,1,0,0,5,2350,1100,1972,0,11010 108th Ave NE,Kirkland,WA 98033,USA,47.698564,-122.197101
2777,410000.0,4,2.0,1970,10500,1,0,0,3,1820,150,1961,1,13666 17th Ave SW,Burien,WA 98166,USA,47.47992299147338,-122.35602954582049
2778,570000.0,4,2.5,2290,6738,2,0,0,3,2290,0,1996,0,4029-4035 252nd Ave SE,Issaquah,WA 98029,USA,0.0,0.0
2779,469000.0,5,2.5,2240,7543,1,0,0,3,1140,1100,1966,1,20216 12th Ave NW,Shoreline,WA 98177,USA,47.775643897959185,-122.37191628571429
2780,559000.0,2,1.0,1240,6400,1,0,1,4,1060,180,1938,0,5927 35th Ave SW,Seattle,WA 98126,USA,47.54960193877551,-122.37646889795919
2781,739888.0,3,2.5,2420,43177,2,0,4,4,1690,730,1989,0,4280 E Lake Sammamish Pkwy SE,Sammamish,WA 98075,USA,47.5683738,-122.05729385000001
2782,568450.0,5,3.5,3260,58806,2,0,0,4,3260,0,1969,0,25806 136th Ave SE,Kent,WA 98042,USA,47.37217050169698,-122.15993315712669
2783,240000.0,2,1.0,670,10920,1,0,0,3,670,0,1942,1,10025-10037 31st Ave SW,Seattle,WA 98146,USA,0.0,0.0
2784,574950.0,5,3.25,3160,10000,2,0,0,4,3160,0,1980,0,1010 Greenwood Blvd SW,Issaquah,WA 98027,USA,47.5196883422656,-122.04645727725857
2785,180000.0,3,2.25,1990,6350,2,0,0,3,1990,0,1967,1,24433 14th Ave S,Des Moines,WA 98198,USA,47.38272267346939,-122.31565889795918
2787,300000.0,3,2.5,1700,3575,2,0,0,3,1700,0,2000,0,6729 Shaffer Ave S,Seattle,WA 98108,USA,47.54196542857143,-122.29488314285715
2788,630000.0,4,2.5,2807,9430,2,0,0,3,2807,0,1996,0,8820 NE 160th Pl,Kenmore,WA 98028,USA,47.7448319,-122.22304204352942
2789,507000.0,4,1.75,1770,9375,1,0,0,4,1170,600,1968,0,10415 171st Ave NE,Redmond,WA 98052,USA,47.693561900000006,-122.11183314912793
2790,287500.0,4,2.5,2570,9000,1,0,0,4,1590,980,1979,0,33749 29th Ct SW,Federal Way,WA 98023,USA,47.29971585205788,-122.37176358656188
2791,688000.0,3,3.0,3450,16200,2,0,0,3,3450,0,1983,1,22401 NE 25th Way,Sammamish,WA 98074,USA,47.632257,-122.041274
2792,424000.0,3,2.0,1670,7700,1,0,0,3,1170,500,1972,1,10526 NE 139th St,Kirkland,WA 98034,USA,47.72474567346939,-122.20017769387755
2793,400000.0,3,1.75,1050,6150,1,0,0,4,950,100,1928,0,3617 48th Ave SW,Seattle,WA 98116,USA,47.57183302020202,-122.39354113131313
2794,620000.0,4,2.5,1910,7683,2,0,0,3,1910,0,1987,1,4513 186th Ave SE,Issaquah,WA 98027,USA,47.5646026,-122.0919416
2795,300000.0,3,1.0,910,7700,1,0,0,4,910,0,1971,0,14200-14230 77th Ave NE,Kirkland,WA 98034,USA,0.0,0.0
2796,615000.0,5,2.25,2480,12070,2,0,0,3,2480,0,1978,0,2206 Sahalee Dr E,Sammamish,WA 98074,USA,47.628993966561254,-122.05257576679125
2797,206000.0,2,1.5,1820,8867,2,0,0,3,1820,0,1921,1,5206 S 142nd St,Tukwila,WA 98168,USA,47.47629469387755,-122.26909487755101
2798,515500.0,4,2.5,2920,7700,2,0,0,3,2920,0,2003,0,14821 272nd Pl NE,Duvall,WA 98019,USA,47.735738317192926,-121.97437145321335
2799,554000.0,5,2.25,1870,11411,1,0,0,4,1170,700,1961,1,15871 37th Ave NE,Lake Forest Park,WA 98155,USA,47.74373129530201,-122.28898826174496
2800,825000.0,4,3.5,3810,9792,2,0,0,3,3810,0,1938,1,11229 37th Ave SW,Seattle,WA 98146,USA,47.502460112287665,-122.37963646007988
2801,855000.0,4,2.25,2190,4080,2,0,0,3,1800,390,1918,0,2536 1st Ave W,Seattle,WA 98119,USA,47.64212832653061,-122.35811453061224
2802,315000.0,3,2.5,1730,6368,2,0,0,3,1730,0,1993,0,28001 232nd Pl SE,Maple Valley,WA 98038,USA,47.35053095,-122.03214779999999
2803,299000.0,5,2.5,2220,9360,1,0,0,4,1110,1110,1968,0,18820 129th Pl SE,Renton,WA 98058,USA,47.4340465,-122.1692027418919
2804,650000.0,3,1.5,1320,8114,1,0,0,3,1320,0,1951,1,3110 109th Ave SE,Bellevue,WA 98004,USA,47.58282362428099,-122.19509388295629
2805,465000.0,3,1.75,1510,4800,1,0,2,3,860,650,1925,1,3040 SW Avalon Way,Seattle,WA 98126,USA,47.566616169491525,-122.37150191525424
2806,535000.0,3,2.0,2120,4080,2,0,0,3,2120,0,2003,0,9115 227 Ave NE,Redmond,WA 98053,USA,53.686883,-113.319286
2807,564000.0,2,2.0,1690,4500,1,0,0,3,1690,0,2004,1,23112 NE 127th Way,Redmond,WA 98053,USA,47.71281051507191,-122.03322464888687
2808,515000.0,3,3.5,1360,1419,2,0,0,3,1040,320,2007,0,5609 11th Ave NW,Seattle,WA 98107,USA,47.66960034693878,-122.37087891836735
2809,580000.0,4,2.5,3250,5000,2,0,0,3,3250,0,2008,0,976 Jericho Pl NE,Renton,WA 98059,USA,47.4987368014418,-122.14781666997598
2810,309000.0,3,2.25,1490,1294,2,0,0,3,1220,270,2010,0,5011-5021 Delridge Way SW,Seattle,WA 98106,USA,0.0,0.0
2811,536751.0,3,1.75,1930,6360,1,0,0,3,1930,0,2013,1,9129 Nye Ave SE,Snoqualmie,WA 98065,USA,45.6614328,-118.7806891
2812,415000.0,4,2.5,2020,5501,2,0,0,3,2020,0,2010,0,681 Ilwaco Ave NE,Renton,WA 98059,USA,47.493559469387755,-122.14995895918366
2813,267000.0,3,2.25,1584,2800,2,0,0,3,1584,0,2012,1,1376 43rd St NE,Auburn,WA 98002,USA,35.28035648979592,-106.65111048979591
2814,820000.0,4,2.5,3170,8523,2,0,0,3,3170,0,2008,0,9401 117th Ave NE,Kirkland,WA 98033,USA,47.685985,-122.183935
2816,485000.0,2,2.5,1430,923,3,0,0,3,1410,20,2008,0,303 N 55th St,Seattle,WA 98103,USA,39.9655152,-75.2297797
2817,482000.0,3,3.25,1380,1120,3,0,0,3,1380,0,2008,0,4507 Linden Ave N,Seattle,WA 98103,USA,47.6617087,-122.3489857
2818,535000.0,4,2.5,2610,4595,2,0,0,3,2610,0,2008,0,7810 NE 199th St,Kenmore,WA 98028,USA,47.77272376672159,-122.23522849941146
2819,690000.0,3,3.25,1540,1428,3,0,0,3,1540,0,2013,1,423 N 50th St,Seattle,WA 98103,USA,47.664958,-122.3535785510204
2820,576000.0,3,2.5,1940,9000,1,0,0,4,970,970,1948,0,8817 28th Ave NW,Seattle,WA 98117,USA,47.69331345,-122.39326739110562
2821,378750.0,3,2.5,2160,3000,1,0,0,3,1260,900,1909,1,3508 S Genesee St,Seattle,WA 98118,USA,47.56426066666666,-122.28903600000001
2822,269900.0,4,1.75,1530,8750,1,0,0,4,1530,0,1968,0,13805 SE Fairwood Blvd,Renton,WA 98058,USA,47.455594500000004,-122.15708556578949
2823,210000.0,3,2.0,1440,7210,1,0,0,3,1440,0,1983,1,11803 SE 322nd Pl,Auburn,WA 98092,USA,47.31282135322895,-122.18402003503692
2824,429900.0,4,2.5,2640,8625,2,0,0,3,2640,0,1987,1,14007 SE 159th Pl,Renton,WA 98058,USA,47.460782,-122.147556
2826,360000.0,4,2.5,2850,4650,2,0,0,3,2850,0,2004,1,27437 237th Ave SE,Maple Valley,WA 98038,USA,47.355246199999996,-122.02607252515651
2827,405000.0,2,1.0,1260,4377,1,0,0,4,1260,0,1947,1,9532 Phinney Ave N,Seattle,WA 98103,USA,47.69821176767677,-122.35391474747475
2828,450000.0,3,1.75,1610,11200,1,0,0,3,1610,0,1955,1,12234 NE 65th St,Kirkland,WA 98033,USA,47.664067122448984,-122.17674797959184
2829,703000.0,3,2.0,1360,5980,1,0,0,3,1360,0,1945,1,4401 SW Hill St,Seattle,WA 98116,USA,47.585313,-122.387894
2830,661000.0,4,2.5,2496,8058,2,0,0,3,2496,0,1998,1,8517 143rd Ct NE,Redmond,WA 98052,USA,47.67882594326251,-122.1489185496453
2831,580000.0,4,2.25,2160,9593,1,0,0,3,2160,0,1969,1,2422 171 Ave SE,Bellevue,WA 98008,USA,45.50492335,-122.47463640031668
2832,464000.0,3,1.0,1320,3625,2,0,0,3,1320,0,1900,1,316 35th Ave,Seattle,WA 98122,USA,47.60473215555555,-122.28794373333334
2833,945000.0,2,2.5,2540,7089,2,0,0,3,2540,0,2004,1,3241 63rd Ave SW,Seattle,WA 98116,USA,47.57550605050505,-122.4134844949495
2834,659500.0,4,3.0,2620,18362,1,0,0,4,1870,750,1956,0,11605 SE 45th Pl,Bellevue,WA 98006,USA,47.56486251924303,-122.18373763023598
2835,200000.0,3,1.5,1140,8340,1,0,0,3,1140,0,1960,1,14015 43rd Ave S,Tukwila,WA 98168,USA,47.47755785858586,-122.28003277777778
2836,280000.0,3,2.0,1790,42399,1,0,0,4,1790,0,1990,0,15611 SE 322nd Pl,Auburn,WA 98092,USA,47.31429095,-122.13377105000001
2838,346150.0,3,2.0,2140,7200,1,0,0,4,1480,660,1966,0,2515 NE 19th St,Renton,WA 98056,USA,26.255380888692425,-80.09798260144973
2839,197500.0,3,1.0,1330,5412,2,0,0,5,1330,0,1905,0,1535 Griffin Ave,Enumclaw,WA 98022,USA,47.20521534693878,-121.99292002040816
2840,799000.0,4,2.5,2590,7910,2,0,0,3,2590,0,2001,0,4022 NE 95th St,Seattle,WA 98115,USA,47.6978811,-122.2840209
2842,350000.0,2,1.0,1620,9205,1,0,0,5,850,770,1921,0,12411 84th Ave NE,Kirkland,WA 98034,USA,47.71180492481691,-122.22971685394566
2843,720000.0,4,2.5,2440,34290,2,0,0,3,2440,0,1987,1,7210 221st Ave NE,Redmond,WA 98053,USA,47.668486846461086,-122.04478700515672
2844,519000.0,3,2.75,2020,10744,1,0,0,5,1270,750,1954,0,18107-18199 6th Ave SW,Normandy Park,WA 98166,USA,0.0,0.0
2845,590300.0,3,1.5,1470,7200,2,0,0,4,1470,0,1907,0,4709 43rd Ave S,Seattle,WA 98118,USA,47.560347816326534,-122.2796109387755
2847,410000.0,6,2.75,2520,9324,1,0,0,4,1320,1200,1962,0,3306 NE 185th St,Lake Forest Park,WA 98155,USA,47.762862791866084,-122.29371310663329
2848,437000.0,2,1.75,1440,4225,1,0,0,3,1440,0,2005,0,23047 NE 130th St,Redmond,WA 98053,USA,47.71429495464874,-122.03208909945018
2849,221000.0,3,2.25,1640,7350,1,0,0,3,1140,500,1984,0,37724 26th Dr S,Federal Way,WA 98003,USA,47.26255705,-122.30032741927272
2850,380000.0,4,2.25,2150,20181,1,0,0,3,1090,1060,1963,1,18507 71st Ave NE,Kenmore,WA 98028,USA,47.7627382,-122.244818
2851,506000.0,2,1.0,1570,8210,1,0,0,4,1150,420,1952,0,12723 11th Ave NW,Seattle,WA 98177,USA,47.7221514,-122.37072532200614
2852,395000.0,4,1.0,1980,10350,1,0,0,4,1430,550,1968,0,475 SW Forest Dr,Issaquah,WA 98027,USA,47.52243807832435,-122.04465818664526
2853,285000.0,3,1.0,1210,4731,1,0,0,3,1210,0,1901,0,7749-7999 31st Ave NW,Seattle,WA 98117,USA,0.0,0.0
2854,311000.0,3,1.75,1900,3000,1,0,0,5,1070,830,1903,0,8653 Wabash Ave S,Seattle,WA 98118,USA,47.52614044897959,-122.26563481632654
2855,520000.0,3,1.75,1940,219527,1,0,0,3,1940,0,1991,0,24020 SE 202nd St,Maple Valley,WA 98038,USA,47.421435,-122.02037092531512
2856,435000.0,3,1.75,1310,8065,1,0,0,4,1310,0,1948,0,9729 Dibble Ave NW,Seattle,WA 98117,USA,47.70037832885906,-122.36751346979867
2857,120000.0,2,1.0,990,39964,1,0,0,2,990,0,1945,0,19229 SE 272nd St,Kent,WA 98042,USA,47.357593050000006,-122.0849507721549
2859,186000.0,3,2.0,1340,4320,1,0,0,3,920,420,1912,1,119 10th St SE,Auburn,WA 98002,USA,44.291950329268296,-81.08867721463415
2860,756000.0,4,2.25,2160,5600,1,0,0,5,1080,1080,1947,0,2667 11th Ave W,Seattle,WA 98119,USA,47.64401410526316,-122.37166415789473
2861,248000.0,4,2.0,2080,13510,1,0,0,3,1040,1040,1950,1,6105 S 124th St,Seattle,WA 98178,USA,47.4918512,-122.2579927229091
2862,287000.0,3,2.0,1300,11374,1,0,0,5,1300,0,1933,0,13304 24th Ave S,SeaTac,WA 98168,USA,47.48403689795918,-122.30208053061224
2863,510000.0,4,2.5,2610,8031,2,0,0,3,2610,0,1998,1,19615 55th Ave NE,Lake Forest Park,WA 98155,USA,47.771675375,-122.26948275000001
2864,249000.0,3,1.0,1050,8498,1,0,0,4,1050,0,1959,0,22115 104th Pl SE,Kent,WA 98031,USA,47.40373539393939,-122.20172487878789
2865,340000.0,3,2.5,2480,6112,2,0,0,3,2480,0,2004,1,18210 170th Pl SE,Renton,WA 98058,USA,47.438898699999996,-122.11382040504114
2866,399888.0,4,2.25,1820,8255,1,0,0,4,1320,500,1930,0,1559 N 130th St,Seattle,WA 98133,USA,47.72312676612903,-122.33842358870967
2867,440000.0,3,1.75,1170,8740,1,0,0,4,1170,0,1968,0,9319 167th Ave NE,Redmond,WA 98052,USA,47.68489035,-122.1171009474317
2868,899000.0,4,2.25,2370,6000,1,0,2,3,1440,930,1959,1,2411 NW Blue Ridge Dr,Seattle,WA 98177,USA,47.70253919128376,-122.38739359626521
2869,540500.0,5,3.75,3090,7415,2,0,0,3,3090,0,2014,0,493 S 187th Ln,Burien,WA 98148,USA,47.43507967676768,-122.32898442424242
2870,385000.0,3,1.75,2310,11200,1,0,0,4,1630,680,1978,1,26525 Woodland Way S,Kent,WA 98030,USA,47.3627037042868,-122.20902427371017
2871,558000.0,4,2.25,2060,10358,1,0,0,4,1320,740,1962,0,6132-6198 125th Ave SE,Bellevue,WA 98006,USA,0.0,0.0
2872,600000.0,3,2.0,2540,237402,1,0,0,3,2540,0,2007,0,37124-37118 237th Pl SE,Enumclaw,WA 98022,USA,0.0,0.0
2873,450000.0,4,2.5,2400,7693,2,0,0,3,2400,0,2003,0,378 Nile Pl NE,Renton,WA 98059,USA,47.4881162,-122.14190133294832
2874,232500.0,3,1.0,1320,8450,1,0,0,3,880,440,1961,1,30606 2nd Ave SW,Federal Way,WA 98023,USA,47.32779344372346,-122.33704514359498
2875,436000.0,2,1.0,790,6600,1,0,0,3,790,0,1949,1,1524 30th Ave,Seattle,WA 98122,USA,47.614453551020404,-122.29344479591836
2876,240000.0,4,2.0,1790,14690,1,0,1,4,1670,120,1960,1,1009 S 229th Pl,Des Moines,WA 98198,USA,47.396437857340196,-122.32088263141763
2877,489950.0,3,2.25,1820,7326,2,0,0,3,1820,0,1983,1,9243 NE 126th Pl,Kirkland,WA 98034,USA,47.713433,-122.21735014285714
2878,680000.0,6,2.0,1670,3000,1,0,0,5,900,770,1911,1,4718 11th Ave NE,Seattle,WA 98105,USA,47.66332977181208,-122.31623373154363
2879,1068000.0,5,3.5,3990,9938,2,0,0,3,3990,0,2001,0,13828 SE 92nd St,Newcastle,WA 98059,USA,47.5195436005699,-122.15533448978204
2880,352450.0,3,2.0,1430,6000,1,0,0,5,1430,0,1945,0,17510 12th Ave NE,Shoreline,WA 98155,USA,47.7561685,-122.31599525
2881,335000.0,4,2.0,2030,103672,1,0,0,4,2030,0,1969,0,27610 SE Mud Mountain Rd,Enumclaw,WA 98022,USA,47.16406716514772,-121.97407449712738
2882,549000.0,4,1.75,1290,3060,2,0,0,4,1290,0,1906,1,742 N 70th St,Seattle,WA 98103,USA,29.74007542857143,-95.300415
2884,618250.0,4,3.25,2520,3360,1,0,0,4,1550,970,1931,0,7019 Brooklyn Ave NE,Seattle,WA 98115,USA,47.67968267346939,-122.31454338775511
2886,850000.0,2,1.75,1590,5136,1,0,3,3,1320,270,1927,1,2505 42nd Ave W,Seattle,WA 98199,USA,47.64228400214852,-122.41095772602729
2887,930000.0,5,2.0,3530,9385,1,0,0,3,3530,0,1925,1,2833 Cascadia Ave S,Seattle,WA 98144,USA,47.57827964342159,-122.28544998982247
2888,505000.0,3,2.5,1610,4611,2,0,0,3,1610,0,1996,0,24944 SE 43rd St,Issaquah,WA 98029,USA,47.56759835848543,-122.00436635568624
2889,925000.0,4,2.5,3280,209088,2,0,0,3,3280,0,1994,0,5310 236th Ave NE,Redmond,WA 98053,USA,47.65531244476002,-122.02442879314904
2890,275000.0,3,1.75,1860,15681,1,0,0,4,1860,0,1971,0,304 SW 316th St,Federal Way,WA 98023,USA,47.318879696969695,-122.33829658585859
2891,499000.0,3,1.75,1840,5000,1,0,0,4,920,920,1910,0,7043 Mary Ave NW,Seattle,WA 98117,USA,47.679889563758394,-122.3758375637584
2892,507000.0,3,2.5,2120,7201,2,0,0,3,2120,0,2003,0,12200 Densmore Ave N,Seattle,WA 98133,USA,47.7174244,-122.33712059964958
2893,619850.0,4,2.5,2270,9247,1,0,0,5,1500,770,1972,0,4802 122nd Ave SE,Bellevue,WA 98006,USA,47.560162820970405,-122.17638310946272
2894,500000.0,3,2.5,2840,48716,1,0,3,3,1870,970,1994,0,9320 318th Pl NE,Carnation,WA 98014,USA,47.68202570953425,-121.9142444075064
2895,310000.0,4,1.5,1220,9600,1,0,0,3,1220,0,1980,0,4201 Regal St,Carnation,WA 98014,USA,61.4332875,-142.9198337
2896,646000.0,4,2.5,2310,4079,2,0,0,3,2310,0,2008,0,8903 3rd Ave NW,Seattle,WA 98117,USA,47.693647734693876,-122.36079308163265
2897,265000.0,3,1.75,1840,7300,1,0,0,3,1840,0,1966,1,2714 SW 323rd St,Federal Way,WA 98023,USA,47.312048935634905,-122.36902338602142
2898,475000.0,3,2.5,950,1110,2,0,0,3,950,0,2003,0,419 Federal Ave E,Seattle,WA 98102,USA,47.6225858,-122.3190634
2899,600000.0,4,2.25,3070,8400,2,0,0,4,3070,0,1970,0,12869-12951 NE 144th Way,Kirkland,WA 98034,USA,0.0,0.0
2900,470000.0,3,2.0,1730,38884,1,0,0,3,1730,0,1997,0,29448 SE 208th St,Maple Valley,WA 98038,USA,47.416361,-121.95051811347518
2901,319950.0,2,1.0,920,8341,1,0,0,3,920,0,1939,1,11260 Marine View Dr SW,Seattle,WA 98146,USA,47.50196333796254,-122.38073675148796
2902,712000.0,3,2.75,3200,6699,2,0,0,3,3200,0,2004,1,26008 SE 23rd Pl,Sammamish,WA 98075,USA,17.9405688,-76.9038228
2903,775000.0,4,2.75,3010,15992,2,0,0,3,3010,0,1996,0,25916 SE 22nd Pl,Sammamish,WA 98075,USA,47.58945343040989,-121.99343488173932
2904,390000.0,3,2.25,1600,10240,1,0,0,3,1090,510,1979,1,14102 81st Pl NE,Kirkland,WA 98034,USA,47.72804518367347,-122.23238975510203
2905,585000.0,4,2.5,2840,11044,2,0,0,3,2840,0,2001,0,12458 Juanita Dr NE,Kirkland,WA 98034,USA,47.71219382853801,-122.23808625595257
2906,1027000.0,3,2.5,2430,10500,2,0,1,3,2430,0,1989,0,3215 107th Ave SE,Bellevue,WA 98004,USA,47.5822027345593,-122.19803771672147
2907,232603.0,3,1.75,1750,11461,2,0,0,4,1750,0,1976,1,1002 Pike St NE,Auburn,WA 98002,USA,47.317278,-122.21008410000002
2908,543000.0,3,2.25,1240,949,3,0,0,3,1240,0,2008,0,3455 Meridian Ave N,Seattle,WA 98103,USA,47.6487882,-122.3341576
2909,607500.0,3,3.25,1530,1612,3,0,0,3,1530,0,2006,0,1537 NW 58th St,Seattle,WA 98107,USA,47.6706327,-122.3779773
2910,750000.0,3,3.5,3390,10078,2,0,0,3,3040,350,2012,1,11619 SE 73rd Pl,Newcastle,WA 98059,USA,47.53698814175806,-122.18539619538384
2911,728050.0,3,2.5,2320,6775,1,0,0,3,2320,0,2008,0,24233 NE 131st Terrace,Redmond,WA 98053,USA,47.71587184830629,-122.0152726008825
2912,734990.0,4,2.5,2650,6884,2,0,0,3,2650,0,2012,1,Eastridge Drive Promenade,Redmond,WA 98053,USA,0.0,0.0
2913,330000.0,3,2.5,2238,7209,2,0,0,3,2238,0,2011,0,1326 SW 340th St,Federal Way,WA 98023,USA,47.296561567700635,-122.35394415181354
2914,605000.0,4,2.5,2620,7553,2,0,0,3,2620,0,1996,0,8113 120th Pl SE,Newcastle,WA 98056,USA,47.53002795500244,-122.17987943796517
2915,441000.0,3,2.75,1910,7280,1,0,0,3,1160,750,1979,1,14413 88th Ave NE,Kirkland,WA 98034,USA,47.7315862561772,-122.22393202961408
2916,650000.0,4,2.5,3040,6587,2,0,0,3,3040,0,2003,0,22540 NE 92nd St,Redmond,WA 98053,USA,47.6957674,-122.3094694
2918,395000.0,3,1.0,1500,4000,1,0,0,3,900,600,1925,1,8548 18th Ave NW,Seattle,WA 98117,USA,47.692097700000005,-122.37975454028151
2919,245000.0,1,0.75,380,15000,1,0,0,3,380,0,1963,1,13602 8th Ave S,Burien,WA 98168,USA,47.48118183673469,-122.32325412244899
2920,905000.0,4,3.5,2970,14486,2,0,0,3,2340,630,1997,0,9400 SE 47th St,Mercer Island,WA 98040,USA,47.56247292658338,-122.213836749962
2921,660000.0,4,3.25,3030,9273,2,0,0,5,3030,0,1988,0,24554 SE 39th Pl,Issaquah,WA 98029,USA,47.574474215701684,-122.0135744132028
2922,378000.0,4,2.5,1890,12236,1,0,0,3,1230,660,1978,0,41936 SE 168th St,North Bend,WA 98045,USA,47.44893145101395,-121.78002289231625
2923,600000.0,2,1.0,1040,3600,1,0,0,4,1040,0,1919,1,122 16th Ave E,Seattle,WA 98112,USA,47.618842959183674,-122.31130891836735
2924,632500.0,4,2.5,2090,10306,2,0,0,3,2090,0,1986,0,21604 NE 22nd Ct,Sammamish,WA 98074,USA,47.630052346938776,-122.05081883673469
2925,210000.0,2,2.0,1680,5756,2,0,0,4,1680,0,1910,0,111 F St SE,Auburn,WA 98002,USA,47.3065002,-122.2219908
2926,754800.0,2,2.5,2770,7781,2,0,0,3,2770,0,2006,0,Sunrise Loop Trail,Redmond,WA 98053,USA,47.7058991,-122.0194575
2927,175000.0,2,1.0,1020,5130,1,0,0,4,1020,0,1948,0,214 7th St SE,Auburn,WA 98002,USA,38.8868297,-76.9958999
2928,455000.0,3,2.25,1470,4653,2,0,0,4,1470,0,1985,0,24201-24231 SE 43rd Ct,Issaquah,WA 98029,USA,0.0,0.0
2929,450000.0,3,2.0,1430,3480,1,0,0,3,980,450,1947,1,8012 Wallingford Ave N,Seattle,WA 98103,USA,47.68713551515151,-122.33628418181819
2930,790000.0,4,1.75,2050,10920,1,0,3,3,1450,600,1974,0,3860 NE 157th Pl,Lake Forest Park,WA 98155,USA,29.3790154,-81.9196201
2931,480000.0,4,1.0,2080,5500,1,0,0,3,1040,1040,1941,1,7520 Jones Ave NW,Seattle,WA 98117,USA,47.683467161616164,-122.38633560606061
2932,850000.0,3,2.25,2870,8170,2,0,0,3,2250,620,1995,0,7446-7498 Gatewood Rd SW,Seattle,WA 98136,USA,0.0,0.0
2933,725000.0,4,3.25,3940,27591,2,0,3,3,3440,500,2000,0,17161 SE 100th St,Renton,WA 98059,USA,47.515441249999995,-122.11507987631722
2934,380000.0,3,1.5,1520,4288,1,0,0,3,1020,500,1949,1,4218 SW Sullivan St,Seattle,WA 98136,USA,47.528234591836735,-122.38639240816326
2935,979000.0,3,1.5,1700,14133,1,0,1,4,1700,0,1954,1,9000 Lake Washington Blvd NE,Bellevue,WA 98004,USA,47.5371466,-122.1935193
2936,359950.0,3,2.25,1940,11612,1,0,0,4,1100,840,1981,0,11317 82nd Ave S,Seattle,WA 98178,USA,47.5017416,-122.22999444292779
2937,665900.0,4,2.25,2870,5453,2,0,1,4,2220,650,1926,1,10030 44th Ave SW,Seattle,WA 98146,USA,47.512828,-122.388443
2938,812000.0,3,3.25,3240,8338,2,0,0,3,3240,0,2001,0,20627 NE 25th Ct,Sammamish,WA 98074,USA,47.63220126530612,-122.06355626530612
2939,203000.0,3,1.0,1150,7156,1,0,0,4,1150,0,1953,1,1226 S 130th Pl,Burien,WA 98168,USA,47.48632678787879,-122.31758691919192
2940,456000.0,3,1.5,1440,28516,1,0,0,4,1440,0,1975,0,24972 SE 30th St,Sammamish,WA 98075,USA,47.58253302531853,-122.00616408246968
2941,547000.0,5,2.5,2200,4080,1,0,0,5,1420,780,1916,0,8007 Fremont Ave N,Seattle,WA 98103,USA,47.68709120408163,-122.350028
2942,280000.0,3,2.0,1470,8089,1,0,0,3,1470,0,1987,1,23825 14th Ave S,Des Moines,WA 98198,USA,47.388047,-122.315779
2943,640000.0,2,1.75,1760,4400,1,0,0,4,880,880,1930,0,3526 Ashworth Ave N,Seattle,WA 98103,USA,47.6498916122449,-122.34012487755102
2944,477000.0,3,1.75,1780,8085,1,0,0,3,1210,570,1976,0,14815 108th Pl NE,Bothell,WA 98011,USA,47.73565205,-122.19676230995702
2945,455000.0,4,2.25,2450,21000,1,0,2,4,1650,800,1954,1,16406 8th Ave SW,Burien,WA 98166,USA,47.454266727272724,-122.3446726969697
2946,587206.0,3,3.5,1890,1710,2,0,0,3,1640,250,1999,0,723 N 43rd St,Seattle,WA 98103,USA,39.96528977777778,-75.20932205555556
2947,425000.0,3,2.5,2540,5612,2,0,0,3,2540,0,1999,0,824 Chelan Pl NE,Renton,WA 98059,USA,47.49322383144478,-122.15700703592069
2948,511500.0,4,1.0,1360,6000,1,0,0,3,1360,0,1917,1,7714 37th Ave NE,Seattle,WA 98115,USA,47.68505471140939,-122.28831244295301
2949,218000.0,2,2.0,1310,2841,2,0,0,3,1310,0,2004,1,28107 240th Ave SE,Maple Valley,WA 98038,USA,47.35017675,-122.02195742479563
2950,332000.0,3,2.0,1510,7884,1,0,0,3,1510,0,1942,1,1015 SW 150th St,Burien,WA 98166,USA,47.468474303030305,-122.34756274747474
2951,291000.0,3,1.5,1860,60960,1,0,0,4,1140,720,1967,0,24815 180th Ave SE,Covington,WA 98042,USA,47.379596750000005,-122.1021513
2952,279000.0,4,2.0,2200,7700,1,0,0,3,1100,1100,1979,1,1809 Glenwood Ave SE,Renton,WA 98058,USA,47.46527189350084,-122.18134970413125
2953,950000.0,4,2.5,3360,11548,2,0,0,3,3360,0,1988,1,4926 119th Pl NE,Kirkland,WA 98033,USA,47.653010519265614,-122.18116103559015
2954,970500.0,3,2.75,2470,10125,2,0,0,3,2470,0,1960,1,4511 87th Ave SE,Mercer Island,WA 98040,USA,47.565228241252996,-122.22303670937781
2955,412000.0,2,1.0,1260,3960,1,0,0,3,690,570,1925,1,8329 27th Ave NW,Seattle,WA 98117,USA,47.68931323232324,-122.3909877070707
2956,400000.0,3,1.0,1430,10005,1,0,0,4,1430,0,1950,1,12231 Densmore Ave N,Seattle,WA 98133,USA,47.71817422762046,-122.33799411084927
2957,200000.0,3,2.25,1230,7420,1,0,0,5,1230,0,1913,0,804 12th St NE,Auburn,WA 98002,USA,47.3183893,-122.21989065083523
2958,397000.0,4,2.5,2320,11717,2,0,0,3,2320,0,1997,0,1000 Mountain View Blvd SE,North Bend,WA 98045,USA,47.4844756,-121.7791811
